text,width,alphabet,font_family,font_size,font_face,symbols_count,is_monospaced
Наткнуться подробность демократия,324,cyrillic,Lucida Grande,14,normal,33,False
Разуметься хлеб порядок предоставить,351,cyrillic,Lucida Grande,14,normal,36,False
Идея,47,cyrillic,Lucida Grande,14,bold,4,False
Освободить,119,cyrillic,Lucida Grande,14,bold,10,False
Торопливый,124,cyrillic,Lucida Grande,14,bold,10,False
Уронить прелесть,174,cyrillic,Lucida Grande,14,bold,16,False
Передо чем дорогой,197,cyrillic,Lucida Grande,14,bold,18,False
Уронить полоска цвет,213,cyrillic,Lucida Grande,14,bold,20,False
Сутки головной висеть труп,272,cyrillic,Lucida Grande,14,bold,26,False
Стакан механический командующий,348,cyrillic,Lucida Grande,14,bold,31,False
Наткнуться подробность демократия,357,cyrillic,Lucida Grande,14,bold,33,False
Разуметься хлеб порядок предоставить,386,cyrillic,Lucida Grande,14,bold,36,False
Идея,47,cyrillic,Lucida Grande,14,italic,4,False
Торопливый,112,cyrillic,Lucida Grande,14,italic,10,False
Освободить,117,cyrillic,Lucida Grande,14,italic,10,False
Уронить прелесть,178,cyrillic,Lucida Grande,14,italic,16,False
Передо чем дорогой,188,cyrillic,Lucida Grande,14,italic,18,False
Уронить полоска цвет,214,cyrillic,Lucida Grande,14,italic,20,False
Сутки головной висеть труп,278,cyrillic,Lucida Grande,14,italic,26,False
Стакан механический командующий,337,cyrillic,Lucida Grande,14,italic,31,False
Наткнуться подробность демократия,367,cyrillic,Lucida Grande,14,italic,33,False
Разуметься хлеб порядок предоставить,385,cyrillic,Lucida Grande,14,italic,36,False
Идея,49,cyrillic,Lucida Grande,14,bold+italic,4,False
Торопливый,123,cyrillic,Lucida Grande,14,bold+italic,10,False
Освободить,126,cyrillic,Lucida Grande,14,bold+italic,10,False
Уронить прелесть,192,cyrillic,Lucida Grande,14,bold+italic,16,False
Передо чем дорогой,200,cyrillic,Lucida Grande,14,bold+italic,18,False
Уронить полоска цвет,231,cyrillic,Lucida Grande,14,bold+italic,20,False
Сутки головной висеть труп,300,cyrillic,Lucida Grande,14,bold+italic,26,False
Стакан механический командующий,364,cyrillic,Lucida Grande,14,bold+italic,31,False
Наткнуться подробность демократия,397,cyrillic,Lucida Grande,14,bold+italic,33,False
Разуметься хлеб порядок предоставить,414,cyrillic,Lucida Grande,14,bold+italic,36,False
Идея,50,cyrillic,Lucida Grande,16,normal,4,False
Торопливый,116,cyrillic,Lucida Grande,16,normal,10,False
Освободить,118,cyrillic,Lucida Grande,16,normal,10,False
Уронить прелесть,173,cyrillic,Lucida Grande,16,normal,16,False
Передо чем дорогой,199,cyrillic,Lucida Grande,16,normal,18,False
Уронить полоска цвет,213,cyrillic,Lucida Grande,16,normal,20,False
Сутки головной висеть труп,270,cyrillic,Lucida Grande,16,normal,26,False
Стакан механический командующий,349,cyrillic,Lucida Grande,16,normal,31,False
Наткнуться подробность демократия,359,cyrillic,Lucida Grande,16,normal,33,False
Разуметься хлеб порядок предоставить,388,cyrillic,Lucida Grande,16,normal,36,False
Идея,51,cyrillic,Lucida Grande,16,bold,4,False
Освободить,128,cyrillic,Lucida Grande,16,bold,10,False
Торопливый,135,cyrillic,Lucida Grande,16,bold,10,False
Уронить прелесть,190,cyrillic,Lucida Grande,16,bold,16,False
Передо чем дорогой,216,cyrillic,Lucida Grande,16,bold,18,False
Уронить полоска цвет,233,cyrillic,Lucida Grande,16,bold,20,False
Сутки головной висеть труп,295,cyrillic,Lucida Grande,16,bold,26,False
Стакан механический командующий,384,cyrillic,Lucida Grande,16,bold,31,False
Наткнуться подробность демократия,389,cyrillic,Lucida Grande,16,bold,33,False
Разуметься хлеб порядок предоставить,421,cyrillic,Lucida Grande,16,bold,36,False
Идея,50,cyrillic,Lucida Grande,16,italic,4,False
Торопливый,123,cyrillic,Lucida Grande,16,italic,10,False
Освободить,126,cyrillic,Lucida Grande,16,italic,10,False
Уронить прелесть,194,cyrillic,Lucida Grande,16,italic,16,False
Передо чем дорогой,206,cyrillic,Lucida Grande,16,italic,18,False
Уронить полоска цвет,234,cyrillic,Lucida Grande,16,italic,20,False
Сутки головной висеть труп,302,cyrillic,Lucida Grande,16,italic,26,False
Стакан механический командующий,372,cyrillic,Lucida Grande,16,italic,31,False
Наткнуться подробность демократия,398,cyrillic,Lucida Grande,16,italic,33,False
Разуметься хлеб порядок предоставить,420,cyrillic,Lucida Grande,16,italic,36,False
Идея,53,cyrillic,Lucida Grande,16,bold+italic,4,False
Торопливый,135,cyrillic,Lucida Grande,16,bold+italic,10,False
Освободить,138,cyrillic,Lucida Grande,16,bold+italic,10,False
Уронить прелесть,211,cyrillic,Lucida Grande,16,bold+italic,16,False
Передо чем дорогой,219,cyrillic,Lucida Grande,16,bold+italic,18,False
Уронить полоска цвет,256,cyrillic,Lucida Grande,16,bold+italic,20,False
Сутки головной висеть труп,331,cyrillic,Lucida Grande,16,bold+italic,26,False
Стакан механический командующий,400,cyrillic,Lucida Grande,16,bold+italic,31,False
Наткнуться подробность демократия,435,cyrillic,Lucida Grande,16,bold+italic,33,False
Разуметься хлеб порядок предоставить,455,cyrillic,Lucida Grande,16,bold+italic,36,False
Идея,65,cyrillic,Lucida Grande,20,normal,4,False
Освободить,151,cyrillic,Lucida Grande,20,normal,10,False
Торопливый,155,cyrillic,Lucida Grande,20,normal,10,False
Уронить прелесть,227,cyrillic,Lucida Grande,20,normal,16,False
Передо чем дорогой,259,cyrillic,Lucida Grande,20,normal,18,False
Уронить полоска цвет,277,cyrillic,Lucida Grande,20,normal,20,False
Сутки головной висеть труп,352,cyrillic,Lucida Grande,20,normal,26,False
Стакан механический командующий,459,cyrillic,Lucida Grande,20,normal,31,False
Наткнуться подробность демократия,468,cyrillic,Lucida Grande,20,normal,33,False
Разуметься хлеб порядок предоставить,504,cyrillic,Lucida Grande,20,normal,36,False
Идея,67,cyrillic,Lucida Grande,20,bold,4,False
Освободить,167,cyrillic,Lucida Grande,20,bold,10,False
Торопливый,176,cyrillic,Lucida Grande,20,bold,10,False
Уронить прелесть,245,cyrillic,Lucida Grande,20,bold,16,False
Передо чем дорогой,281,cyrillic,Lucida Grande,20,bold,18,False
Уронить полоска цвет,301,cyrillic,Lucida Grande,20,bold,20,False
Сутки головной висеть труп,384,cyrillic,Lucida Grande,20,bold,26,False
Стакан механический командующий,496,cyrillic,Lucida Grande,20,bold,31,False
Наткнуться подробность демократия,507,cyrillic,Lucida Grande,20,bold,33,False
Разуметься хлеб порядок предоставить,546,cyrillic,Lucida Grande,20,bold,36,False
Идея,63,cyrillic,Lucida Grande,20,italic,4,False
Торопливый,157,cyrillic,Lucida Grande,20,italic,10,False
Освободить,160,cyrillic,Lucida Grande,20,italic,10,False
Уронить прелесть,246,cyrillic,Lucida Grande,20,italic,16,False
Передо чем дорогой,263,cyrillic,Lucida Grande,20,italic,18,False
Уронить полоска цвет,297,cyrillic,Lucida Grande,20,italic,20,False
Сутки головной висеть труп,385,cyrillic,Lucida Grande,20,italic,26,False
Стакан механический командующий,474,cyrillic,Lucida Grande,20,italic,31,False
Наткнуться подробность демократия,507,cyrillic,Lucida Grande,20,italic,33,False
Разуметься хлеб порядок предоставить,533,cyrillic,Lucida Grande,20,italic,36,False
Идея,68,cyrillic,Lucida Grande,20,bold+italic,4,False
Торопливый,169,cyrillic,Lucida Grande,20,bold+italic,10,False
Освободить,175,cyrillic,Lucida Grande,20,bold+italic,10,False
Уронить прелесть,267,cyrillic,Lucida Grande,20,bold+italic,16,False
Передо чем дорогой,276,cyrillic,Lucida Grande,20,bold+italic,18,False
Уронить полоска цвет,322,cyrillic,Lucida Grande,20,bold+italic,20,False
Сутки головной висеть труп,416,cyrillic,Lucida Grande,20,bold+italic,26,False
Стакан механический командующий,502,cyrillic,Lucida Grande,20,bold+italic,31,False
Наткнуться подробность демократия,551,cyrillic,Lucida Grande,20,bold+italic,33,False
Разуметься хлеб порядок предоставить,578,cyrillic,Lucida Grande,20,bold+italic,36,False
Идея,26,cyrillic,Times New Roman,9,normal,4,False
Освободить,61,cyrillic,Times New Roman,9,normal,10,False
Торопливый,65,cyrillic,Times New Roman,9,normal,10,False
Уронить прелесть,93,cyrillic,Times New Roman,9,normal,16,False
Передо чем дорогой,104,cyrillic,Times New Roman,9,normal,18,False
Уронить полоска цвет,113,cyrillic,Times New Roman,9,normal,20,False
Сутки головной висеть труп,146,cyrillic,Times New Roman,9,normal,26,False
Стакан механический командующий,182,cyrillic,Times New Roman,9,normal,31,False
Наткнуться подробность демократия,190,cyrillic,Times New Roman,9,normal,33,False
Разуметься хлеб порядок предоставить,200,cyrillic,Times New Roman,9,normal,36,False
